Temperatur in °C
Time	Seek Raw Averrage	Seek Raw Device Temperature	
00:21:10.368	6566	4079	
00:21:10.481	6565	4080	
00:21:10.492	6565	4080	
00:21:10.637	6566	4080	
00:21:10.647	6566	4080	
00:21:10.792	6566	4080	
00:21:10.802	6566	4080	
00:21:10.947	6566	4080	
00:21:10.957	6566	4080	
00:21:11.071	6566	4080	
00:21:11.082	6566	4080	
00:21:11.227	6566	4079	
00:21:11.238	6566	4079	
00:21:11.382	6568	4081	
00:21:11.393	6568	4081	
00:21:11.540	6566	4080	
00:21:11.550	6566	4080	
00:21:11.692	6566	4080	
00:21:11.703	6566	4080	
00:21:11.848	6565	4080	
00:21:11.859	6565	4080	
00:21:12.004	6564	4079	
00:21:12.014	6564	4079	
00:21:12.159	6564	4080	
00:21:12.169	6564	4080	
00:21:12.314	6564	4080	
00:21:12.324	6564	4080	
00:21:12.469	6564	4080	
00:21:12.480	6564	4080	
00:21:12.624	6564	4080	
00:21:12.635	6564	4080	
00:21:12.781	6565	4080	
00:21:12.791	6565	4080	
00:21:12.935	6564	4081	
00:21:12.946	6564	4081	
00:21:13.091	6563	4080	
00:21:13.101	6563	4080	
00:21:13.246	6562	4080	
00:21:13.257	6562	4080	
00:21:13.370	6562	4080	
00:21:13.380	6562	4080	
00:21:13.898	6574	4080	
00:21:13.909	6574	4080	
00:21:14.053	6570	4080	
00:21:14.064	6570	4080	
00:21:14.209	6570	4080	
00:21:14.219	6570	4080	
00:21:14.364	6570	4079	
00:21:14.375	6570	4079	
00:21:14.519	6568	4080	
00:21:14.529	6568	4080	
00:21:14.675	6568	4080	
00:21:14.685	6568	4080	
00:21:14.830	6568	4080	
00:21:14.841	6568	4080	
00:21:14.985	6566	4080	
00:21:14.996	6566	4080	
00:21:15.141	6566	4079	
00:21:15.152	6566	4079	
00:21:15.298	6566	4080	
00:21:15.309	6566	4080	
00:21:15.451	6564	4080	
00:21:15.461	6564	4080	
00:21:15.607	6564	4079	
00:21:15.617	6564	4079	
00:21:15.762	6564	4079	
00:21:15.772	6564	4079	
00:21:15.917	6566	4079	
00:21:15.927	6566	4079	
00:21:16.073	6566	4080	
00:21:16.082	6566	4080	
00:21:16.228	6566	4080	
00:21:16.238	6566	4080	
00:21:16.383	6564	4080	
00:21:16.394	6564	4080	
00:21:16.539	6564	4079	
00:21:16.549	6564	4079	
00:21:16.694	6564	4080	
00:21:16.704	6564	4080	
00:21:16.849	6564	4080	
00:21:16.860	6564	4080	
00:21:17.005	6566	4079	
00:21:17.015	6566	4079	
00:21:17.160	6566	4080	
00:21:17.171	6566	4080	
00:21:17.315	6566	4080	
00:21:17.326	6566	4080	
00:21:17.470	6566	4080	
00:21:17.481	6566	4080	
00:21:17.626	6566	4079	
00:21:17.636	6566	4079	
00:21:17.781	6566	4079	
00:21:17.791	6566	4079	
00:21:17.905	6566	4079	
00:21:17.916	6566	4079	
00:21:18.063	6568	4080	
00:21:18.073	6568	4080	
00:21:18.216	6566	4080	
00:21:18.226	6566	4080	
00:21:18.371	6568	4080	
00:21:18.382	6568	4080	
00:21:18.526	6568	4080	
00:21:18.537	6568	4080	
00:21:18.682	6568	4079	
00:21:18.693	6568	4079	
00:21:18.837	6568	4080	
00:21:18.847	6568	4080	
00:21:18.992	6570	4080	
00:21:19.003	6570	4080	
00:21:19.148	6570	4080	
00:21:19.158	6570	4080	
00:21:19.303	6570	4080	
00:21:19.314	6570	4080	
00:21:19.459	6570	4080	
00:21:19.469	6570	4080	
00:21:19.614	6570	4079	
00:21:19.625	6570	4079	
00:21:19.769	6570	4080	
00:21:19.780	6570	4080	
00:21:19.924	6570	4080	
00:21:19.934	6570	4080	
00:21:20.081	6570	4080	
00:21:20.092	6570	4080	
00:21:20.235	6570	4080	
00:21:20.246	6570	4080	
00:21:20.390	6570	4080	
00:21:20.400	6570	4080	
00:21:20.546	6570	4080	
00:21:20.557	6570	4080	
00:21:20.701	6568	4079	
00:21:20.711	6568	4079	
00:21:20.856	6570	4079	
00:21:20.867	6570	4079	
00:21:21.012	6570	4080	
00:21:21.022	6570	4080	
00:21:21.167	6570	4080	
00:21:21.178	6570	4080	
00:21:21.324	6570	4080	
00:21:21.334	6570	4080	
00:21:21.477	6570	4080	
00:21:21.488	6570	4080	
00:21:21.633	6570	4080	
00:21:21.643	6570	4080	
00:21:21.788	6569	4079	
00:21:21.799	6569	4079	
00:21:21.944	6568	4080	
00:21:21.955	6568	4080	
00:21:22.099	6572	4081	
00:21:22.110	6572	4081	
00:21:22.254	6570	4080	
00:21:22.265	6570	4080	
00:21:22.409	6570	4080	
00:21:22.420	6570	4080	
00:21:22.567	6568	4080	
00:21:22.577	6568	4080	
00:21:22.720	6570	4080	
00:21:22.730	6570	4080	
00:21:22.875	6570	4080	
00:21:22.886	6570	4080	
00:21:23.031	6570	4080	
00:21:23.042	6570	4080	
00:21:23.186	6570	4080	
00:21:23.197	6570	4080	
00:21:23.714	6569	4079	
00:21:23.725	6569	4079	
00:21:23.870	6571	4080	
00:21:23.880	6571	4080	
00:21:24.025	6571	4080	
00:21:24.035	6571	4080	
00:21:24.180	6568	4080	
00:21:24.191	6568	4080	
00:21:24.335	6567	4080	
00:21:24.346	6567	4080	
00:21:24.491	6567	4080	
00:21:24.501	6567	4080	
00:21:24.646	6567	4080	
00:21:24.657	6567	4080	
00:21:24.802	6567	4080	
00:21:24.812	6567	4080	
00:21:24.957	6568	4080	
00:21:24.967	6568	4080	
00:21:25.114	6568	4081	
00:21:25.125	6568	4081	
00:21:25.267	6569	4081	
00:21:25.279	6569	4081	
00:21:25.423	6568	4080	
00:21:25.433	6568	4080	
00:21:25.579	6567	4081	
00:21:25.589	6567	4081	
00:21:25.734	6568	4081	
00:21:25.744	6568	4081	
00:21:25.889	6568	4080	
00:21:25.900	6568	4080	
00:21:26.044	6567	4080	
00:21:26.055	6567	4080	
00:21:26.199	6568	4080	
00:21:26.210	6568	4080	
00:21:26.354	6567	4080	
00:21:26.365	6567	4080	
00:21:26.510	6567	4080	
00:21:26.520	6567	4080	
00:21:26.665	6568	4080	
00:21:26.676	6568	4080	
00:21:26.821	6568	4079	
00:21:26.832	6568	4079	
00:21:26.976	6567	4080	
00:21:26.986	6567	4080	
00:21:27.131	6566	4080	
00:21:27.141	6566	4080	
00:21:27.286	6567	4080	
00:21:27.297	6567	4080	
00:21:27.442	6568	4081	
00:21:27.452	6568	4081	
00:21:27.597	6568	4081	
00:21:27.608	6568	4081	
00:21:27.753	6567	4080	
00:21:27.763	6567	4080	
00:21:27.910	6567	4079	
00:21:27.921	6567	4079	
00:21:28.063	6569	4080	
00:21:28.074	6569	4080	
00:21:28.218	6568	4080	
00:21:28.229	6568	4080	
00:21:28.374	6567	4080	
00:21:28.384	6567	4080	
00:21:28.529	6569	4080	
00:21:28.540	6569	4080	
00:21:28.684	6569	4080	
00:21:28.695	6569	4080	
00:21:28.840	6569	4080	
00:21:28.850	6569	4080	
00:21:28.995	6569	4080	
00:21:29.006	6569	4080	
00:21:29.150	6568	4080	
00:21:29.161	6568	4080	
00:21:29.306	6568	4081	
00:21:29.316	6568	4081	
00:21:29.461	6568	4081	
00:21:29.472	6568	4081	
00:21:29.616	6568	4080	
00:21:29.626	6568	4080	
00:21:29.772	6567	4080	
00:21:29.782	6567	4080	
00:21:29.928	6568	4080	
00:21:29.939	6568	4080	
00:21:30.082	6568	4080	
00:21:30.093	6568	4080	
00:21:30.238	6567	4080	
00:21:30.248	6567	4080	
00:21:30.393	6567	4080	
00:21:30.403	6567	4080	
00:21:30.548	6567	4079	
00:21:30.559	6567	4079	
00:21:30.704	6565	4080	
00:21:30.714	6565	4080	
00:21:30.859	6565	4081	
00:21:30.870	6565	4081	
00:21:31.014	6566	4080	
00:21:31.025	6566	4080	
00:21:31.171	6566	4080	
00:21:31.182	6566	4080	
00:21:31.325	6566	4079	
00:21:31.335	6566	4079	
00:21:31.480	6565	4080	
00:21:31.491	6565	4080	
00:21:31.635	6565	4080	
00:21:31.646	6565	4080	
00:21:31.792	6563	4079	
00:21:31.802	6563	4079	
00:21:31.947	6563	4080	
00:21:31.958	6563	4080	
00:21:32.101	6563	4080	
00:21:32.112	6563	4080	
00:21:32.257	6563	4079	
00:21:32.267	6563	4079	
00:21:32.414	6562	4080	
00:21:32.424	6562	4080	
00:21:32.567	6562	4080	
00:21:32.578	6562	4080	
00:21:32.723	6562	4080	
00:21:32.733	6562	4080	
00:21:32.878	6561	4080	
00:21:32.889	6561	4080	
00:21:33.033	6561	4079	
00:21:33.044	6561	4079	
00:21:33.561	6574	4079	
00:21:33.572	6574	4079	
00:21:33.717	6572	4080	
00:21:33.728	6572	4080	
00:21:33.872	6568	4080	
00:21:33.883	6568	4080	
00:21:34.027	6570	4080	
00:21:34.038	6570	4080	
00:21:34.183	6570	4080	
00:21:34.193	6570	4080	
00:21:34.338	6568	4080	
00:21:34.349	6568	4080	
00:21:34.494	6568	4079	
00:21:34.504	6568	4079	
00:21:34.649	6566	4080	
00:21:34.659	6566	4080	
00:21:34.804	6568	4080	
00:21:34.814	6568	4080	
00:21:34.962	6568	4079	
00:21:34.972	6568	4079	
00:21:35.115	6568	4080	
00:21:35.125	6568	4080	
00:21:35.270	6566	4080	
00:21:35.281	6566	4080	
00:21:35.425	6566	4080	
00:21:35.436	6566	4080	
00:21:35.581	6566	4079	
00:21:35.591	6566	4079	
00:21:35.736	6566	4080	
00:21:35.747	6566	4080	
00:21:35.891	6566	4081	
00:21:35.902	6566	4081	
00:21:36.047	6566	4080	
00:21:36.057	6566	4080	
00:21:36.202	6564	4079	
00:21:36.213	6564	4079	
00:21:36.357	6564	4078	
00:21:36.368	6564	4078	
00:21:36.513	6564	4079	
00:21:36.524	6564	4079	
00:21:36.668	6564	4080	
00:21:36.678	6564	4080	
00:21:36.823	6564	4079	
00:21:36.834	6564	4079	
00:21:36.978	6564	4079	
00:21:36.989	6564	4079	
00:21:37.134	6564	4080	
00:21:37.145	6564	4080	
00:21:37.290	6566	4079	
00:21:37.301	6566	4079	
00:21:37.444	6564	4080	
00:21:37.455	6564	4080	
00:21:37.600	6565	4079	
00:21:37.610	6565	4079	
00:21:37.757	6566	4079	
00:21:37.768	6566	4079	
00:21:37.910	6566	4079	
00:21:37.921	6566	4079	
00:21:38.066	6564	4079	
00:21:38.076	6564	4079	
00:21:38.221	6564	4079	
00:21:38.231	6564	4079	
00:21:38.376	6564	4079	
00:21:38.387	6564	4079	
00:21:38.532	6564	4079	
00:21:38.542	6564	4079	
00:21:38.687	6564	4080	
00:21:38.698	6564	4080	
00:21:38.842	6564	4080	
00:21:38.853	6564	4080	
00:21:38.998	6564	4079	
00:21:39.008	6564	4079	
00:21:39.153	6564	4079	
00:21:39.164	6564	4079	
00:21:39.308	6564	4079	
00:21:39.319	6564	4079	
00:21:39.464	6562	4080	
00:21:39.475	6562	4080	
00:21:39.619	6565	4080	
00:21:39.629	6565	4080	
00:21:39.775	6566	4080	
00:21:39.786	6566	4080	
00:21:39.930	6564	4079	
00:21:39.940	6564	4079	
00:21:40.085	6564	4079	
00:21:40.095	6564	4079	
00:21:40.240	6564	4079	
00:21:40.251	6564	4079	
00:21:40.364	6562	4079	
00:21:40.375	6562	4079	
00:21:40.520	6562	4078	
00:21:40.531	6562	4078	
00:21:40.675	6562	4079	
00:21:40.686	6562	4079	
00:21:40.830	6564	4079	
00:21:40.841	6564	4079	
00:21:40.988	6564	4078	
00:21:40.999	6564	4078	
00:21:41.141	6562	4079	
00:21:41.151	6562	4079	
00:21:41.296	6564	4079	
00:21:41.308	6564	4079	
00:21:41.452	6564	4081	
00:21:41.463	6564	4081	
00:21:41.607	6564	4080	
00:21:41.618	6564	4080	
00:21:41.762	6564	4079	
00:21:41.773	6564	4079	
00:21:41.917	6564	4079	
00:21:41.928	6564	4079	
00:21:42.073	6564	4079	
00:21:42.083	6564	4079	
00:21:42.230	6564	4080	
00:21:42.240	6564	4080	
00:21:42.353	6562	4078	
00:21:42.363	6562	4078	
00:21:42.508	6564	4079	
00:21:42.518	6564	4079	
00:21:42.663	6564	4079	
00:21:42.673	6564	4079	
00:21:42.819	6564	4078	
00:21:42.829	6564	4078	
00:21:43.347	6577	4080	
00:21:43.357	6577	4080	
00:21:43.502	6575	4079	
00:21:43.513	6575	4079	
00:21:43.657	6575	4080	
00:21:43.668	6575	4080	
00:21:43.812	6573	4080	
00:21:43.823	6573	4080	
00:21:43.968	6573	4079	
00:21:43.978	6573	4079	
00:21:44.123	6573	4079	
00:21:44.134	6573	4079	
00:21:44.278	6571	4079	
00:21:44.289	6571	4079	
00:21:44.434	6571	4079	
00:21:44.444	6571	4079	
00:21:44.589	6571	4079	
00:21:44.600	6571	4079	
00:21:44.747	6571	4079	
00:21:44.757	6571	4079	
00:21:44.900	6569	4079	
00:21:44.910	6569	4079	
00:21:45.055	6571	4079	
00:21:45.065	6571	4079	
00:21:45.210	6571	4079	
00:21:45.221	6571	4079	
00:21:45.366	6571	4079	
00:21:45.377	6571	4079	
00:21:45.521	6569	4079	
00:21:45.532	6569	4079	
00:21:45.676	6569	4079	
00:21:45.687	6569	4079	
00:21:45.831	6571	4079	
00:21:45.842	6571	4079	
00:21:45.987	6571	4079	
00:21:45.998	6571	4079	
00:21:46.142	6571	4079	
00:21:46.153	6571	4079	
00:21:46.298	6571	4079	
00:21:46.308	6571	4079	
00:21:46.453	6569	4078	
00:21:46.464	6569	4078	
00:21:46.609	6571	4079	
00:21:46.619	6571	4079	
00:21:46.764	6569	4078	
00:21:46.774	6569	4078	
00:21:46.919	6569	4079	
00:21:46.930	6569	4079	
00:21:47.074	6571	4079	
00:21:47.085	6571	4079	
00:21:47.230	6569	4078	
00:21:47.241	6569	4078	
00:21:47.385	6571	4079	
00:21:47.395	6571	4079	
00:21:47.542	6571	4079	
00:21:47.554	6571	4079	
00:21:47.695	6573	4080	
00:21:47.707	6573	4080	
00:21:47.851	6571	4079	
00:21:47.862	6571	4079	
00:21:48.006	6571	4078	
00:21:48.017	6571	4078	
00:21:48.162	6573	4080	
00:21:48.172	6573	4080	
00:21:48.317	6573	4079	
00:21:48.328	6573	4079	
00:21:48.472	6571	4080	
00:21:48.483	6571	4080	
00:21:48.627	6573	4080	
00:21:48.638	6573	4080	
00:21:48.783	6573	4080	
00:21:48.794	6573	4080	
00:21:48.940	6573	4080	
00:21:48.950	6573	4080	
00:21:49.094	6573	4079	
00:21:49.105	6573	4079	
00:21:49.251	6573	4079	
00:21:49.261	6573	4079	
00:21:49.404	6573	4079	
00:21:49.415	6573	4079	
00:21:49.559	6573	4079	
00:21:49.570	6573	4079	
00:21:49.715	6574	4079	
00:21:49.726	6574	4079	
00:21:49.870	6577	4079	
00:21:49.881	6577	4079	
00:21:50.025	6576	4080	
00:21:50.036	6576	4080	
00:21:50.181	6575	4080	
00:21:50.190	6575	4080	
00:21:50.336	6573	4080	
00:21:50.346	6573	4080	
00:21:50.492	6573	4079	
00:21:50.503	6573	4079	
00:21:50.646	6573	4079	
00:21:50.658	6573	4079	
00:21:50.802	6574	4079	
00:21:50.812	6574	4079	
00:21:50.958	6575	4080	
00:21:50.969	6575	4080	
00:21:51.112	6575	4080	
00:21:51.123	6575	4080	
00:21:51.268	6575	4080	
00:21:51.279	6575	4080	
00:21:51.423	6575	4080	
00:21:51.434	6575	4080	
00:21:51.581	6575	4080	
00:21:51.592	6575	4080	
00:21:51.734	6573	4079	
00:21:51.745	6573	4079	
00:21:51.889	6573	4079	
00:21:51.900	6573	4079	
00:21:52.045	6573	4080	
00:21:52.055	6573	4080	
00:21:52.200	6573	4079	
00:21:52.213	6573	4079	
00:21:52.355	6575	4078	
00:21:52.366	6575	4078	
00:21:52.510	6573	4080	
00:21:52.521	6573	4080	
00:21:52.665	6573	4080	
00:21:52.676	6573	4080	
00:21:53.194	6578	4080	
00:21:53.204	6578	4080	
00:21:53.349	6576	4079	
00:21:53.360	6576	4079	
00:21:53.505	6578	4079	
00:21:53.515	6578	4079	
00:21:53.660	6577	4080	
00:21:53.670	6577	4080	
00:21:53.815	6577	4080	
00:21:53.826	6577	4080	
00:21:53.971	6576	4080	
00:21:53.982	6576	4080	
00:21:54.126	6576	4079	
00:21:54.137	6576	4079	
00:21:54.281	6577	4079	
00:21:54.292	6577	4079	
00:21:54.436	6576	4080	
00:21:54.448	6576	4080	
00:21:54.592	6576	4079	
00:21:54.603	6576	4079	
00:21:54.747	6576	4079	
00:21:54.758	6576	4079	
00:21:54.902	6576	4080	
00:21:54.913	6576	4080	
00:21:55.058	6576	4080	
00:21:55.068	6576	4080	
00:21:55.213	6572	4079	
00:21:55.224	6572	4079	
00:21:55.371	6571	4078	
00:21:55.382	6571	4078	
00:21:55.523	6572	4078	
00:21:55.534	6572	4078	
00:21:55.679	6572	4079	
00:21:55.690	6572	4079	
00:21:55.834	6573	4079	
00:21:55.845	6573	4079	
00:21:55.989	6574	4079	
00:21:56.000	6574	4079	
00:21:56.145	6572	4079	
00:21:56.156	6572	4079	
00:21:56.300	6572	4079	
00:21:56.311	6572	4079	
00:21:56.456	6572	4080	
00:21:56.466	6572	4080	
00:21:56.611	6571	4078	
00:21:56.621	6571	4078	
00:21:56.766	6571	4079	
00:21:56.777	6571	4079	
00:21:56.922	6572	4080	
00:21:56.932	6572	4080	
00:21:57.077	6572	4079	
00:21:57.087	6572	4079	
00:21:57.232	6572	4079	
00:21:57.242	6572	4079	
00:21:57.389	6572	4080	
00:21:57.399	6572	4080	
00:21:57.543	6572	4079	
00:21:57.552	6572	4079	
00:21:57.698	6572	4079	
00:21:57.709	6572	4079	
00:21:57.853	6572	4079	
00:21:57.864	6572	4079	
00:21:58.009	6573	4079	
00:21:58.019	6573	4079	
00:21:58.164	6572	4079	
00:21:58.175	6572	4079	
00:21:58.320	6571	4079	
00:21:58.330	6571	4079	
00:21:58.475	6572	4079	
00:21:58.485	6572	4079	
00:21:58.632	6572	4079	
00:21:58.643	6572	4079	
00:21:58.785	6574	4079	
00:21:58.796	6574	4079	
00:21:58.940	6574	4079	
00:21:58.951	6574	4079	
00:21:59.096	6574	4080	
00:21:59.107	6574	4080	
00:21:59.252	6574	4079	
00:21:59.262	6574	4079	
00:21:59.406	6574	4079	
00:21:59.417	6574	4079	
00:21:59.562	6574	4080	
00:21:59.572	6574	4080	
00:21:59.717	6574	4079	
00:21:59.728	6574	4079	
00:21:59.874	6572	4079	
00:21:59.884	6572	4079	
00:22:00.028	6573	4079	
00:22:00.038	6573	4079	
00:22:00.183	6572	4079	
00:22:00.193	6572	4079	
00:22:00.338	6572	4079	
00:22:00.350	6572	4079	
00:22:00.463	6570	4078	
00:22:00.474	6570	4078	
00:22:00.618	6571	4079	
00:22:00.628	6571	4079	
00:22:00.775	6570	4078	
00:22:00.786	6570	4078	
00:22:00.929	6570	4079	
00:22:00.939	6570	4079	
00:22:01.084	6572	4079	
00:22:01.095	6572	4079	
00:22:01.239	6570	4079	
00:22:01.250	6570	4079	
00:22:01.395	6570	4079	
00:22:01.405	6570	4079	
00:22:01.550	6570	4078	
00:22:01.560	6570	4078	
00:22:01.705	6570	4079	
00:22:01.717	6570	4079	
00:22:01.860	6574	4079	
00:22:01.871	6574	4079	
00:22:02.016	6573	4080	
00:22:02.027	6573	4080	
00:22:02.171	6572	4079	
00:22:02.182	6572	4079	
00:22:02.327	6573	4078	
00:22:02.337	6573	4078	
00:22:02.482	6574	4079	
00:22:02.493	6574	4079	
00:22:03.010	6577	4079	
00:22:03.021	6577	4079	
00:22:03.165	6574	4079	
00:22:03.177	6574	4079	
00:22:03.320	6573	4079	
00:22:03.331	6573	4079	
00:22:03.476	6573	4079	
00:22:03.486	6573	4079	
00:22:03.631	6572	4080	
00:22:03.642	6572	4080	
00:22:03.787	6571	4079	
00:22:03.797	6571	4079	
00:22:03.942	6571	4078	
00:22:03.953	6571	4078	
00:22:04.097	6569	4079	
00:22:04.108	6569	4079	
00:22:04.253	6570	4079	
00:22:04.263	6570	4079	
00:22:04.408	6569	4080	
00:22:04.419	6569	4080	
00:22:04.563	6569	4079	
00:22:04.574	6569	4079	
00:22:04.738	6569	4080	
00:22:04.743	6569	4080	
00:22:04.874	6568	4080	
00:22:04.884	6568	4080	
00:22:05.030	6568	4078	
00:22:05.040	6568	4078	
00:22:05.184	6570	4079	
00:22:05.195	6570	4079	
00:22:05.340	6570	4079	
00:22:05.350	6570	4079	
00:22:05.495	6569	4080	
00:22:05.506	6569	4080	
00:22:05.651	6570	4079	
00:22:05.661	6570	4079	
00:22:05.806	6569	4078	
00:22:05.816	6569	4078	
00:22:05.961	6569	4080	
00:22:05.972	6569	4080	
00:22:06.116	6570	4079	
00:22:06.128	6570	4079	
00:22:06.272	6570	4079	
00:22:06.282	6570	4079	
00:22:06.427	6569	4079	
00:22:06.437	6569	4079	
00:22:06.582	6569	4079	
00:22:06.593	6569	4079	
00:22:06.738	6569	4079	
00:22:06.749	6569	4079	
00:22:06.893	6567	4078	
00:22:06.904	6567	4078	
00:22:07.048	6567	4078	
00:22:07.059	6567	4078	
00:22:07.204	6568	4079	
00:22:07.214	6568	4079	
00:22:07.359	6568	4079	
00:22:07.369	6568	4079	
00:22:07.514	6568	4079	
00:22:07.525	6568	4079	
00:22:07.670	6568	4079	
00:22:07.679	6568	4079	
00:22:07.825	6568	4079	
00:22:07.835	6568	4079	
00:22:07.980	6569	4079	
00:22:07.991	6569	4079	
00:22:08.135	6569	4079	
00:22:08.146	6569	4079	
00:22:08.290	6569	4079	
00:22:08.301	6569	4079	
00:22:08.415	6568	4079	
00:22:08.426	6568	4079	
00:22:08.570	6567	4079	
00:22:08.581	6567	4079	
00:22:08.726	6568	4079	
00:22:08.736	6568	4079	
00:22:08.881	6568	4079	
00:22:08.892	6568	4079	
00:22:09.038	6569	4079	
00:22:09.049	6569	4079	
00:22:09.192	6567	4078	
00:22:09.203	6567	4078	
00:22:09.347	6567	4079	
00:22:09.358	6567	4079	
00:22:09.471	6567	4079	
00:22:09.482	6567	4079	
00:22:09.627	6567	4079	
00:22:09.637	6567	4079	
00:22:09.782	6567	4079	
00:22:09.793	6567	4079	
00:22:09.937	6569	4079	
00:22:09.948	6569	4079	
00:22:10.061	6566	4079	
00:22:10.072	6566	4079	
00:22:10.216	6568	4079	
00:22:10.228	6568	4079	
00:22:10.372	6569	4079	
00:22:10.382	6569	4079	
00:22:10.527	6568	4079	
00:22:10.538	6568	4079	
00:22:10.684	6568	4079	
00:22:10.695	6568	4079	
00:22:10.838	6567	4079	
00:22:10.849	6567	4079	
00:22:10.993	6567	4079	
00:22:11.004	6567	4079	
00:22:11.149	6567	4079	
00:22:11.159	6567	4079	
00:22:11.304	6569	4079	
00:22:11.315	6569	4079	
00:22:11.459	6568	4079	
00:22:11.470	6568	4079	
00:22:11.614	6568	4079	
00:22:11.625	6568	4079	
00:22:11.770	6567	4079	
00:22:11.781	6567	4079	
00:22:11.894	6567	4078	
00:22:11.905	6567	4078	
00:22:12.050	6567	4079	
00:22:12.060	6567	4079	
00:22:12.205	6567	4079	
00:22:12.215	6567	4079	
00:22:12.733	6579	4079	
00:22:12.744	6579	4079	
00:22:12.888	6577	4079	
00:22:12.899	6577	4079	
00:22:13.044	6577	4079	
00:22:13.054	6577	4079	
00:22:13.199	6576	4079	
00:22:13.209	6576	4079	
00:22:13.354	6577	4079	
00:22:13.365	6577	4079	
00:22:13.510	6576	4078	
00:22:13.520	6576	4078	
00:22:13.665	6576	4078	
00:22:13.675	6576	4078	
00:22:13.820	6575	4078	
00:22:13.830	6575	4078	
00:22:13.975	6576	4079	
00:22:13.986	6576	4079	
00:22:14.131	6576	4079	
00:22:14.142	6576	4079	
00:22:14.286	6575	4080	
00:22:14.297	6575	4080	
00:22:14.442	6575	4079	
00:22:14.452	6575	4079	
00:22:14.598	6575	4079	
00:22:14.608	6575	4079	
00:22:14.752	6575	4079	
00:22:14.763	6575	4079	
00:22:14.907	6577	4079	
00:22:14.918	6577	4079	
00:22:15.062	6576	4079	
00:22:15.073	6576	4079	
00:22:15.218	6576	4079	
00:22:15.228	6576	4079	
00:22:15.374	6577	4078	
00:22:15.385	6577	4078	
00:22:15.529	6577	4079	
00:22:15.540	6577	4079	
00:22:15.684	6578	4080	
00:22:15.695	6578	4080	
00:22:15.839	6578	4080	
00:22:15.850	6578	4080	
00:22:15.995	6577	4078	
00:22:16.005	6577	4078	
00:22:16.150	6576	4079	
00:22:16.161	6576	4079	
00:22:16.307	6577	4079	
00:22:16.317	6577	4079	
00:22:16.461	6576	4079	
00:22:16.471	6576	4079	
00:22:16.616	6575	4079	
00:22:16.627	6575	4079	
00:22:16.771	6575	4078	
00:22:16.783	6575	4078	
00:22:16.927	6573	4079	
00:22:16.938	6573	4079	
00:22:17.082	6575	4079	
00:22:17.093	6575	4079	
00:22:17.237	6575	4079	
00:22:17.248	6575	4079	
00:22:17.393	6575	4078	
00:22:17.404	6575	4078	
00:22:17.548	6575	4079	
00:22:17.559	6575	4079	
00:22:17.703	6575	4079	
00:22:17.714	6575	4079	
00:22:17.859	6576	4079	
00:22:17.869	6576	4079	
00:22:18.014	6576	4079	
00:22:18.025	6576	4079	
00:22:18.169	6575	4079	
00:22:18.180	6575	4079	
00:22:18.324	6575	4079	
00:22:18.335	6575	4079	
00:22:18.480	6575	4079	
00:22:18.491	6575	4079	
00:22:18.635	6575	4079	
00:22:18.646	6575	4079	
00:22:18.791	6574	4078	
00:22:18.802	6574	4078	
00:22:18.946	6575	4079	
00:22:18.956	6575	4079	
00:22:19.103	6575	4079	
00:22:19.114	6575	4079	
00:22:19.257	6575	4080	
00:22:19.268	6575	4080	
00:22:19.406	6575	4079	
00:22:19.411	6575	4079	
00:22:19.561	6574	4078	
00:22:19.566	6574	4078	
00:22:19.716	6574	4079	
00:22:19.722	6574	4079	
00:22:19.840	6573	4079	
00:22:19.846	6573	4079	
00:22:20.001	6573	4079	
00:22:20.012	6573	4079	
00:22:20.157	6572	4078	
00:22:20.168	6572	4078	
00:22:20.313	6573	4079	
00:22:20.324	6573	4079	
00:22:20.468	6573	4079	
00:22:20.479	6573	4079	
00:22:20.623	6573	4079	
00:22:20.635	6573	4079	
00:22:20.778	6573	4079	
00:22:20.789	6573	4079	
00:22:20.934	6572	4078	
00:22:20.945	6572	4078	
00:22:21.089	6573	4079	
00:22:21.100	6573	4079	
00:22:21.245	6572	4078	
00:22:21.255	6572	4078	
00:22:21.400	6572	4078	
00:22:21.411	6572	4078	
00:22:21.557	6572	4078	
00:22:21.567	6572	4078	
00:22:21.710	6572	4079	
00:22:21.721	6572	4079	
00:22:21.866	6572	4079	
00:22:21.876	6572	4079	
00:22:22.021	6571	4078	
00:22:22.032	6571	4078	
00:22:22.549	6570	4079	
00:22:22.560	6570	4079	
00:22:22.705	6567	4078	
00:22:22.715	6567	4078	
00:22:22.860	6567	4078	
00:22:22.870	6567	4078	
00:22:23.016	6565	4078	
00:22:23.027	6565	4078	
00:22:23.170	6565	4078	
00:22:23.181	6565	4078	
00:22:23.326	6565	4078	
00:22:23.337	6565	4078	
00:22:23.481	6565	4077	
00:22:23.492	6565	4077	
00:22:23.637	6564	4078	
00:22:23.647	6564	4078	
00:22:23.791	6565	4078	
00:22:23.802	6565	4078	
00:22:23.947	6565	4078	
00:22:23.958	6565	4078	
00:22:24.103	6564	4078	
00:22:24.113	6564	4078	
00:22:24.258	6564	4078	
00:22:24.268	6564	4078	
00:22:24.413	6564	4078	
00:22:24.424	6564	4078	
00:22:24.568	6564	4078	
00:22:24.578	6564	4078	
00:22:24.724	6565	4079	
00:22:24.735	6565	4079	
00:22:24.879	6564	4079	
00:22:24.890	6564	4079	
00:22:25.034	6564	4078	
00:22:25.045	6564	4078	
00:22:25.190	6564	4079	
